filename,frame_index,timestamp_seconds,source_video
dataset\VideoTwoShorten\frames\frame_000055.png,55,9.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000056.png,56,9.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000057.png,57,9.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000058.png,58,9.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000059.png,59,9.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000060.png,60,10.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000061.png,61,10.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000062.png,62,10.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000063.png,63,10.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000064.png,64,10.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000065.png,65,10.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000066.png,66,11.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000067.png,67,11.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000068.png,68,11.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000069.png,69,11.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000070.png,70,11.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000071.png,71,11.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000072.png,72,12.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000073.png,73,12.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000074.png,74,12.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000075.png,75,12.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000076.png,76,12.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000077.png,77,12.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000078.png,78,13.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000079.png,79,13.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000080.png,80,13.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000081.png,81,13.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000082.png,82,13.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000083.png,83,13.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000084.png,84,14.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000085.png,85,14.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000086.png,86,14.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000087.png,87,14.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000088.png,88,14.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000089.png,89,14.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000090.png,90,15.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000091.png,91,15.166666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000092.png,92,15.333333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000093.png,93,15.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000094.png,94,15.666666666666666,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000095.png,95,15.833333333333334,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000096.png,96,16.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000097.png,97,16.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000098.png,98,16.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000099.png,99,16.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000100.png,100,16.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000101.png,101,16.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000102.png,102,17.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000103.png,103,17.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000104.png,104,17.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000105.png,105,17.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000106.png,106,17.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000107.png,107,17.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000108.png,108,18.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000109.png,109,18.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000110.png,110,18.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000111.png,111,18.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000112.png,112,18.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000113.png,113,18.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000114.png,114,19.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000115.png,115,19.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000116.png,116,19.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000117.png,117,19.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000118.png,118,19.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000119.png,119,19.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000120.png,120,20.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000121.png,121,20.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000122.png,122,20.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000123.png,123,20.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000124.png,124,20.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000125.png,125,20.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000126.png,126,21.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000127.png,127,21.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000128.png,128,21.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000129.png,129,21.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000130.png,130,21.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000131.png,131,21.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000132.png,132,22.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000133.png,133,22.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000134.png,134,22.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000135.png,135,22.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000136.png,136,22.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000137.png,137,22.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000138.png,138,23.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000139.png,139,23.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000140.png,140,23.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000141.png,141,23.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000142.png,142,23.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000143.png,143,23.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000144.png,144,24.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000145.png,145,24.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000146.png,146,24.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000147.png,147,24.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000148.png,148,24.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000149.png,149,24.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000150.png,150,25.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000151.png,151,25.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000152.png,152,25.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000153.png,153,25.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000154.png,154,25.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000155.png,155,25.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000156.png,156,26.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000157.png,157,26.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000158.png,158,26.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000159.png,159,26.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000160.png,160,26.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000161.png,161,26.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000162.png,162,27.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000163.png,163,27.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000164.png,164,27.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000165.png,165,27.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000166.png,166,27.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000167.png,167,27.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000168.png,168,28.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000169.png,169,28.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000170.png,170,28.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000171.png,171,28.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000172.png,172,28.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000173.png,173,28.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000174.png,174,29.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000175.png,175,29.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000176.png,176,29.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000177.png,177,29.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000178.png,178,29.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000179.png,179,29.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000180.png,180,30.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000181.png,181,30.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000182.png,182,30.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000183.png,183,30.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000184.png,184,30.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000185.png,185,30.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000186.png,186,31.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000187.png,187,31.166666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000188.png,188,31.333333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000189.png,189,31.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000190.png,190,31.666666666666668,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000191.png,191,31.833333333333332,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000192.png,192,32.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000193.png,193,32.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000194.png,194,32.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000195.png,195,32.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000196.png,196,32.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000197.png,197,32.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000198.png,198,33.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000199.png,199,33.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000200.png,200,33.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000201.png,201,33.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000202.png,202,33.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000203.png,203,33.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000204.png,204,34.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000205.png,205,34.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000206.png,206,34.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000207.png,207,34.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000208.png,208,34.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000209.png,209,34.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000210.png,210,35.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000211.png,211,35.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000212.png,212,35.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000213.png,213,35.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000214.png,214,35.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000215.png,215,35.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000216.png,216,36.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000217.png,217,36.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000218.png,218,36.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000219.png,219,36.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000220.png,220,36.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000221.png,221,36.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000222.png,222,37.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000223.png,223,37.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000224.png,224,37.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000225.png,225,37.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000226.png,226,37.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000227.png,227,37.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000228.png,228,38.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000229.png,229,38.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000230.png,230,38.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000231.png,231,38.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000232.png,232,38.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000233.png,233,38.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000234.png,234,39.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000235.png,235,39.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000236.png,236,39.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000237.png,237,39.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000238.png,238,39.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000239.png,239,39.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000240.png,240,40.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000241.png,241,40.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000242.png,242,40.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000243.png,243,40.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000244.png,244,40.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000245.png,245,40.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000246.png,246,41.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000247.png,247,41.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000248.png,248,41.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000249.png,249,41.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000250.png,250,41.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000251.png,251,41.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000252.png,252,42.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000253.png,253,42.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000254.png,254,42.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000255.png,255,42.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000256.png,256,42.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000257.png,257,42.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000258.png,258,43.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000259.png,259,43.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000260.png,260,43.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000261.png,261,43.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000262.png,262,43.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000263.png,263,43.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000264.png,264,44.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000265.png,265,44.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000266.png,266,44.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000267.png,267,44.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000268.png,268,44.666666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000269.png,269,44.833333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000270.png,270,45.0,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000271.png,271,45.166666666666664,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000272.png,272,45.333333333333336,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000273.png,273,45.5,videos\VideoTwoShorten.mp4
dataset\VideoTwoShorten\frames\frame_000274.png,274,45.666666666666664,videos\VideoTwoShorten.mp4
